Unnamed: 0,score,time,samples,carbon_emission,subject,session,channels,n_sessions,dataset,pipeline,pipelineDataset,paradigm,evaluation,pipeline_category,ITR
3010,1.0,16.572731,100.0,,43,1,62,2,Lee2019-SSVEP,EEGNet-8.2,Lee2019-SSVEP||EEGNet-8.2,SSVEP,WithinSession,Deep Learning,120.0
3011,0.92,25.437283,100.0,,43,1,62,2,Lee2019-SSVEP,ShallowConvNet,Lee2019-SSVEP||ShallowConvNet,SSVEP,WithinSession,Deep Learning,88.26142858440208
3012,0.99,25.427889,100.0,,44,0,62,2,Lee2019-SSVEP,EEGITNet,Lee2019-SSVEP||EEGITNet,SSVEP,WithinSession,Deep Learning,114.20143434581263
3013,1.0,98.38971,100.0,,44,0,62,2,Lee2019-SSVEP,EEGNeX,Lee2019-SSVEP||EEGNeX,SSVEP,WithinSession,Deep Learning,120.0
3014,0.97,16.881477,100.0,,44,0,62,2,Lee2019-SSVEP,EEGNet-8.2,Lee2019-SSVEP||EEGNet-8.2,SSVEP,WithinSession,Deep Learning,105.48355602880734
3015,0.82,33.828064,100.0,,44,0,62,2,Lee2019-SSVEP,ShallowConvNet,Lee2019-SSVEP||ShallowConvNet,SSVEP,WithinSession,Deep Learning,62.0777822485147
3016,0.98,25.191645,100.0,,44,1,62,2,Lee2019-SSVEP,EEGITNet,Lee2019-SSVEP||EEGITNet,SSVEP,WithinSession,Deep Learning,109.61161244662537
3017,0.99,59.77079,100.0,,44,1,62,2,Lee2019-SSVEP,EEGNeX,Lee2019-SSVEP||EEGNeX,SSVEP,WithinSession,Deep Learning,114.20143434581263
3018,0.81,14.258971,100.0,,44,1,62,2,Lee2019-SSVEP,EEGNet-8.2,Lee2019-SSVEP||EEGNet-8.2,SSVEP,WithinSession,Deep Learning,59.84313989874499
3019,0.66,12.466804,100.0,,44,1,62,2,Lee2019-SSVEP,ShallowConvNet,Lee2019-SSVEP||ShallowConvNet,SSVEP,WithinSession,Deep Learning,32.17764268690662
3020,0.67,19.687716,100.0,,45,0,62,2,Lee2019-SSVEP,EEGITNet,Lee2019-SSVEP||EEGITNet,SSVEP,WithinSession,Deep Learning,33.72216011893746
3021,0.95,78.42402,100.0,,45,0,62,2,Lee2019-SSVEP,EEGNeX,Lee2019-SSVEP||EEGNeX,SSVEP,WithinSession,Deep Learning,98.06129507087914
3022,0.36,8.740945,100.0,,45,0,62,2,Lee2019-SSVEP,EEGNet-8.2,Lee2019-SSVEP||EEGNet-8.2,SSVEP,WithinSession,Deep Learning,2.5764486169780554
3023,0.57,34.722733,100.0,,45,0,62,2,Lee2019-SSVEP,ShallowConvNet,Lee2019-SSVEP||ShallowConvNet,SSVEP,WithinSession,Deep Learning,19.959065250658963
3024,0.98,25.099024,100.0,,45,1,62,2,Lee2019-SSVEP,EEGITNet,Lee2019-SSVEP||EEGITNet,SSVEP,WithinSession,Deep Learning,109.61161244662537
3025,1.0,98.55507,100.0,,45,1,62,2,Lee2019-SSVEP,EEGNeX,Lee2019-SSVEP||EEGNeX,SSVEP,WithinSession,Deep Learning,120.0
3026,0.82,16.148632,100.0,,45,1,62,2,Lee2019-SSVEP,EEGNet-8.2,Lee2019-SSVEP||EEGNet-8.2,SSVEP,WithinSession,Deep Learning,62.0777822485147
3027,0.93,33.420185,100.0,,45,1,62,2,Lee2019-SSVEP,ShallowConvNet,Lee2019-SSVEP||ShallowConvNet,SSVEP,WithinSession,Deep Learning,91.38773844295777
3028,0.9,25.387535,100.0,,46,0,62,2,Lee2019-SSVEP,EEGITNet,Lee2019-SSVEP||EEGITNet,SSVEP,WithinSession,Deep Learning,82.35048938031619
3029,0.95,97.86914,100.0,,46,0,62,2,Lee2019-SSVEP,EEGNeX,Lee2019-SSVEP||EEGNeX,SSVEP,WithinSession,Deep Learning,98.06129507087914
3030,0.29,9.274823,100.0,,46,0,62,2,Lee2019-SSVEP,EEGNet-8.2,Lee2019-SSVEP||EEGNet-8.2,SSVEP,WithinSession,Deep Learning,0.3573226889144898
3031,0.46,26.435345,100.0,,46,0,62,2,Lee2019-SSVEP,ShallowConvNet,Lee2019-SSVEP||ShallowConvNet,SSVEP,WithinSession,Deep Learning,8.924508647421
3032,0.98,25.067572,100.0,,46,1,62,2,Lee2019-SSVEP,EEGITNet,Lee2019-SSVEP||EEGITNet,SSVEP,WithinSession,Deep Learning,109.61161244662537
3033,1.0,98.00018,100.0,,46,1,62,2,Lee2019-SSVEP,EEGNeX,Lee2019-SSVEP||EEGNeX,SSVEP,WithinSession,Deep Learning,120.0
3034,0.44,11.933993,100.0,,46,1,62,2,Lee2019-SSVEP,EEGNet-8.2,Lee2019-SSVEP||EEGNet-8.2,SSVEP,WithinSession,Deep Learning,7.370008702445818
3035,0.43,15.135782,100.0,,46,1,62,2,Lee2019-SSVEP,ShallowConvNet,Lee2019-SSVEP||ShallowConvNet,SSVEP,WithinSession,Deep Learning,6.645380244601267
3036,0.26,10.690808,100.0,,47,0,62,2,Lee2019-SSVEP,EEGITNet,Lee2019-SSVEP||EEGITNet,SSVEP,WithinSession,Deep Learning,0.0228826184235853
3037,0.17,27.307104,100.0,,47,0,62,2,Lee2019-SSVEP,EEGNeX,Lee2019-SSVEP||EEGNeX,SSVEP,WithinSession,Deep Learning,1.6065807394332587
3038,0.29,10.894467,100.0,,47,0,62,2,Lee2019-SSVEP,EEGNet-8.2,Lee2019-SSVEP||EEGNet-8.2,SSVEP,WithinSession,Deep Learning,0.3573226889144898
3039,0.38,12.828872,100.0,,47,0,62,2,Lee2019-SSVEP,ShallowConvNet,Lee2019-SSVEP||ShallowConvNet,SSVEP,WithinSession,Deep Learning,3.556873639595022
3040,0.98,25.496418,100.0,,47,1,62,2,Lee2019-SSVEP,EEGITNet,Lee2019-SSVEP||EEGITNet,SSVEP,WithinSession,Deep Learning,109.61161244662537
3041,0.99,96.79185,100.0,,47,1,62,2,Lee2019-SSVEP,EEGNeX,Lee2019-SSVEP||EEGNeX,SSVEP,WithinSession,Deep Learning,114.20143434581263
3042,0.62,14.552759,100.0,,47,1,62,2,Lee2019-SSVEP,EEGNet-8.2,Lee2019-SSVEP||EEGNet-8.2,SSVEP,WithinSession,Deep Learning,26.38033364997967
3043,0.42,16.609251,100.0,,47,1,62,2,Lee2019-SSVEP,ShallowConvNet,Lee2019-SSVEP||ShallowConvNet,SSVEP,WithinSession,Deep Learning,5.956071272884538
3044,0.9,23.228996,100.0,,48,0,62,2,Lee2019-SSVEP,EEGITNet,Lee2019-SSVEP||EEGITNet,SSVEP,WithinSession,Deep Learning,82.35048938031619
3045,1.0,99.3788,100.0,,48,0,62,2,Lee2019-SSVEP,EEGNeX,Lee2019-SSVEP||EEGNeX,SSVEP,WithinSession,Deep Learning,120.0
3046,0.57,13.173224,100.0,,48,0,62,2,Lee2019-SSVEP,EEGNet-8.2,Lee2019-SSVEP||EEGNet-8.2,SSVEP,WithinSession,Deep Learning,19.959065250658963
3047,0.75,15.933589,100.0,,48,0,62,2,Lee2019-SSVEP,ShallowConvNet,Lee2019-SSVEP||ShallowConvNet,SSVEP,WithinSession,Deep Learning,47.548875021634686
3048,0.98,25.848907,100.0,,48,1,62,2,Lee2019-SSVEP,EEGITNet,Lee2019-SSVEP||EEGITNet,SSVEP,WithinSession,Deep Learning,109.61161244662537
3049,0.99,98.88587,100.0,,48,1,62,2,Lee2019-SSVEP,EEGNeX,Lee2019-SSVEP||EEGNeX,SSVEP,WithinSession,Deep Learning,114.20143434581263
3050,0.84,16.473364,100.0,,48,1,62,2,Lee2019-SSVEP,EEGNet-8.2,Lee2019-SSVEP||EEGNet-8.2,SSVEP,WithinSession,Deep Learning,66.72578671464294
3051,0.83,32.987274,100.0,,48,1,62,2,Lee2019-SSVEP,ShallowConvNet,Lee2019-SSVEP||ShallowConvNet,SSVEP,WithinSession,Deep Learning,64.37109576799104
3052,1.0,25.941174,100.0,,49,0,62,2,Lee2019-SSVEP,EEGITNet,Lee2019-SSVEP||EEGITNet,SSVEP,WithinSession,Deep Learning,120.0
3053,1.0,97.46609,100.0,,49,0,62,2,Lee2019-SSVEP,EEGNeX,Lee2019-SSVEP||EEGNeX,SSVEP,WithinSession,Deep Learning,120.0
3054,0.99,17.087,100.0,,49,0,62,2,Lee2019-SSVEP,EEGNet-8.2,Lee2019-SSVEP||EEGNet-8.2,SSVEP,WithinSession,Deep Learning,114.20143434581263
3055,0.84,34.133247,100.0,,49,0,62,2,Lee2019-SSVEP,ShallowConvNet,Lee2019-SSVEP||ShallowConvNet,SSVEP,WithinSession,Deep Learning,66.72578671464294
3056,0.53,13.253204,100.0,,49,1,62,2,Lee2019-SSVEP,EEGITNet,Lee2019-SSVEP||EEGITNet,SSVEP,WithinSession,Deep Learning,15.459962165599016
3057,1.0,96.93861,100.0,,49,1,62,2,Lee2019-SSVEP,EEGNeX,Lee2019-SSVEP||EEGNeX,SSVEP,WithinSession,Deep Learning,120.0
3058,0.3,6.217965,100.0,,49,1,62,2,Lee2019-SSVEP,EEGNet-8.2,Lee2019-SSVEP||EEGNet-8.2,SSVEP,WithinSession,Deep Learning,0.5541210158698773
3059,0.47,25.36315,100.0,,49,1,62,2,Lee2019-SSVEP,ShallowConvNet,Lee2019-SSVEP||ShallowConvNet,SSVEP,WithinSession,Deep Learning,9.75409716300286
3060,0.99,25.135572,100.0,,50,0,62,2,Lee2019-SSVEP,EEGITNet,Lee2019-SSVEP||EEGITNet,SSVEP,WithinSession,Deep Learning,114.20143434581263
3061,1.0,98.689285,100.0,,50,0,62,2,Lee2019-SSVEP,EEGNeX,Lee2019-SSVEP||EEGNeX,SSVEP,WithinSession,Deep Learning,120.0
3062,0.98,16.83488,100.0,,50,0,62,2,Lee2019-SSVEP,EEGNet-8.2,Lee2019-SSVEP||EEGNet-8.2,SSVEP,WithinSession,Deep Learning,109.61161244662537
3063,0.83,33.65801,100.0,,50,0,62,2,Lee2019-SSVEP,ShallowConvNet,Lee2019-SSVEP||ShallowConvNet,SSVEP,WithinSession,Deep Learning,64.37109576799104
3064,0.93,25.3193,100.0,,50,1,62,2,Lee2019-SSVEP,EEGITNet,Lee2019-SSVEP||EEGITNet,SSVEP,WithinSession,Deep Learning,91.38773844295777
3065,0.98,97.80329,100.0,,50,1,62,2,Lee2019-SSVEP,EEGNeX,Lee2019-SSVEP||EEGNeX,SSVEP,WithinSession,Deep Learning,109.61161244662537
3066,0.58,14.184905,100.0,,50,1,62,2,Lee2019-SSVEP,EEGNet-8.2,Lee2019-SSVEP||EEGNet-8.2,SSVEP,WithinSession,Deep Learning,21.171711279807646
3067,0.75,34.25858,100.0,,50,1,62,2,Lee2019-SSVEP,ShallowConvNet,Lee2019-SSVEP||ShallowConvNet,SSVEP,WithinSession,Deep Learning,47.548875021634686
3068,0.7,22.083448,100.0,,51,0,62,2,Lee2019-SSVEP,EEGITNet,Lee2019-SSVEP||EEGITNet,SSVEP,WithinSession,Deep Learning,38.59322103317763
3069,0.92,95.22595,100.0,,51,0,62,2,Lee2019-SSVEP,EEGNeX,Lee2019-SSVEP||EEGNeX,SSVEP,WithinSession,Deep Learning,88.26142858440208
3070,0.49,14.153676,100.0,,51,0,62,2,Lee2019-SSVEP,EEGNet-8.2,Lee2019-SSVEP||EEGNet-8.2,SSVEP,WithinSession,Deep Learning,11.517460972764031
3071,0.63,26.083422,100.0,,51,0,62,2,Lee2019-SSVEP,ShallowConvNet,Lee2019-SSVEP||ShallowConvNet,SSVEP,WithinSession,Deep Learning,27.773506922766376
3072,0.55,21.985582,100.0,,51,1,62,2,Lee2019-SSVEP,EEGITNet,Lee2019-SSVEP||EEGITNet,SSVEP,WithinSession,Deep Learning,17.639545241260297
3073,0.68,72.21238,100.0,,51,1,62,2,Lee2019-SSVEP,EEGNeX,Lee2019-SSVEP||EEGNeX,SSVEP,WithinSession,Deep Learning,35.30583252268417
3074,0.23,14.351982,100.0,,51,1,62,2,Lee2019-SSVEP,EEGNet-8.2,Lee2019-SSVEP||EEGNet-8.2,SSVEP,WithinSession,Deep Learning,0.09405425389031663
3075,0.5,17.864271,100.0,,51,1,62,2,Lee2019-SSVEP,ShallowConvNet,Lee2019-SSVEP||ShallowConvNet,SSVEP,WithinSession,Deep Learning,12.451124978365318
3076,0.97,25.620409,100.0,,52,0,62,2,Lee2019-SSVEP,EEGITNet,Lee2019-SSVEP||EEGITNet,SSVEP,WithinSession,Deep Learning,105.48355602880734
3077,0.97,97.3527,100.0,,52,0,62,2,Lee2019-SSVEP,EEGNeX,Lee2019-SSVEP||EEGNeX,SSVEP,WithinSession,Deep Learning,105.48355602880734
3078,0.71,14.763462,100.0,,52,0,62,2,Lee2019-SSVEP,EEGNet-8.2,Lee2019-SSVEP||EEGNet-8.2,SSVEP,WithinSession,Deep Learning,40.2983777070876
3079,0.58,33.408966,100.0,,52,0,62,2,Lee2019-SSVEP,ShallowConvNet,Lee2019-SSVEP||ShallowConvNet,SSVEP,WithinSession,Deep Learning,21.171711279807646
3080,0.89,26.27516,100.0,,52,1,62,2,Lee2019-SSVEP,EEGITNet,Lee2019-SSVEP||EEGITNet,SSVEP,WithinSession,Deep Learning,79.54429000536868
3081,0.98,97.45252,100.0,,52,1,62,2,Lee2019-SSVEP,EEGNeX,Lee2019-SSVEP||EEGNeX,SSVEP,WithinSession,Deep Learning,109.61161244662537
3082,0.7,14.318664,100.0,,52,1,62,2,Lee2019-SSVEP,EEGNet-8.2,Lee2019-SSVEP||EEGNet-8.2,SSVEP,WithinSession,Deep Learning,38.59322103317763
3083,0.48,24.505032,100.0,,52,1,62,2,Lee2019-SSVEP,ShallowConvNet,Lee2019-SSVEP||ShallowConvNet,SSVEP,WithinSession,Deep Learning,10.618437817787814
3084,1.0,25.054832,100.0,,53,0,62,2,Lee2019-SSVEP,EEGITNet,Lee2019-SSVEP||EEGITNet,SSVEP,WithinSession,Deep Learning,120.0
3085,0.99,98.20127,100.0,,53,0,62,2,Lee2019-SSVEP,EEGNeX,Lee2019-SSVEP||EEGNeX,SSVEP,WithinSession,Deep Learning,114.20143434581263
3086,0.24,8.887102,100.0,,53,0,62,2,Lee2019-SSVEP,EEGNet-8.2,Lee2019-SSVEP||EEGNet-8.2,SSVEP,WithinSession,Deep Learning,0.02329320404395485
3087,0.46,15.135725,100.0,,53,0,62,2,Lee2019-SSVEP,ShallowConvNet,Lee2019-SSVEP||ShallowConvNet,SSVEP,WithinSession,Deep Learning,8.924508647421
3088,0.99,25.778257,100.0,,53,1,62,2,Lee2019-SSVEP,EEGITNet,Lee2019-SSVEP||EEGITNet,SSVEP,WithinSession,Deep Learning,114.20143434581263
3089,0.97,98.51664,100.0,,53,1,62,2,Lee2019-SSVEP,EEGNeX,Lee2019-SSVEP||EEGNeX,SSVEP,WithinSession,Deep Learning,105.48355602880734
3090,0.71,14.150776,100.0,,53,1,62,2,Lee2019-SSVEP,EEGNet-8.2,Lee2019-SSVEP||EEGNet-8.2,SSVEP,WithinSession,Deep Learning,40.2983777070876
3091,0.65,17.774124,100.0,,53,1,62,2,Lee2019-SSVEP,ShallowConvNet,Lee2019-SSVEP||ShallowConvNet,SSVEP,WithinSession,Deep Learning,30.67170416232626
3092,0.83,25.078764,100.0,,54,0,62,2,Lee2019-SSVEP,EEGITNet,Lee2019-SSVEP||EEGITNet,SSVEP,WithinSession,Deep Learning,64.37109576799104
3093,0.86,85.53711,100.0,,54,0,62,2,Lee2019-SSVEP,EEGNeX,Lee2019-SSVEP||EEGNeX,SSVEP,WithinSession,Deep Learning,71.63198629537094
3094,0.37,15.0704775,100.0,,54,0,62,2,Lee2019-SSVEP,EEGNet-8.2,Lee2019-SSVEP||EEGNet-8.2,SSVEP,WithinSession,Deep Learning,3.048091911516342
3095,0.54,29.752495,100.0,,54,0,62,2,Lee2019-SSVEP,ShallowConvNet,Lee2019-SSVEP||ShallowConvNet,SSVEP,WithinSession,Deep Learning,16.53232865088254
3096,0.72,20.239487,100.0,,54,1,62,2,Lee2019-SSVEP,EEGITNet,Lee2019-SSVEP||EEGITNet,SSVEP,WithinSession,Deep Learning,42.045581354276734
3097,0.84,63.349213,100.0,,54,1,62,2,Lee2019-SSVEP,EEGNeX,Lee2019-SSVEP||EEGNeX,SSVEP,WithinSession,Deep Learning,66.72578671464294
3098,0.26,10.286896,100.0,,54,1,62,2,Lee2019-SSVEP,EEGNet-8.2,Lee2019-SSVEP||EEGNet-8.2,SSVEP,WithinSession,Deep Learning,0.0228826184235853
3099,0.63,20.204315,100.0,,54,1,62,2,Lee2019-SSVEP,ShallowConvNet,Lee2019-SSVEP||ShallowConvNet,SSVEP,WithinSession,Deep Learning,27.773506922766376
3100,0.9120879,42.525314,69.0,,1,0,256,1,MAMEM1,EEGITNet,MAMEM1||EEGITNet,SSVEP,WithinSession,Deep Learning,34.332837640861555
3101,0.954945,184.53175,69.0,,1,0,256,1,MAMEM1,EEGNeX,MAMEM1||EEGNeX,SSVEP,WithinSession,Deep Learning,39.33621397993999
3102,0.8406593,24.735931,69.0,,1,0,256,1,MAMEM1,EEGNet-8.2,MAMEM1||EEGNet-8.2,SSVEP,WithinSession,Deep Learning,27.410334614110276
3103,0.2,10800.0,69.0,,1,0,256,1,MAMEM1,ShallowConvNet,MAMEM1||ShallowConvNet,SSVEP,WithinSession,Deep Learning,0.0
3104,0.6086956,60.64578,115.0,,2,0,256,1,MAMEM1,EEGITNet,MAMEM1||EEGITNet,SSVEP,WithinSession,Deep Learning,11.473662565190947
3105,0.6086956,243.52486,115.0,,2,0,256,1,MAMEM1,EEGNeX,MAMEM1||EEGNeX,SSVEP,WithinSession,Deep Learning,11.473662565190947
3106,0.4869565,29.029503,115.0,,2,0,256,1,MAMEM1,EEGNet-8.2,MAMEM1||EEGNet-8.2,SSVEP,WithinSession,Deep Learning,5.926641006824078
3107,0.5565217,1367.4968,115.0,,2,0,256,1,MAMEM1,ShallowConvNet,MAMEM1||ShallowConvNet,SSVEP,WithinSession,Deep Learning,8.884183829548583
3108,0.189011,23.71475,69.0,,3,0,256,1,MAMEM1,EEGITNet,MAMEM1||EEGITNet,SSVEP,WithinSession,Deep Learning,0.011042740404341167
3109,0.34725276,69.22126,69.0,,3,0,256,1,MAMEM1,EEGNeX,MAMEM1||EEGNeX,SSVEP,WithinSession,Deep Learning,1.696860752451892
3110,0.26043957,17.908636,69.0,,3,0,256,1,MAMEM1,EEGNet-8.2,MAMEM1||EEGNet-8.2,SSVEP,WithinSession,Deep Learning,0.3079653885946909
3111,0.2,10800.0,69.0,,3,0,256,1,MAMEM1,ShallowConvNet,MAMEM1||ShallowConvNet,SSVEP,WithinSession,Deep Learning,0.0
3112,0.3491228,19.041096,92.0,,4,0,256,1,MAMEM1,EEGITNet,MAMEM1||EEGITNet,SSVEP,WithinSession,Deep Learning,1.7378298854457697
3113,0.6087719,169.49751,92.0,,4,0,256,1,MAMEM1,EEGNeX,MAMEM1||EEGNeX,SSVEP,WithinSession,Deep Learning,11.477687635397192
3114,0.448538,22.145702,92.0,,4,0,256,1,MAMEM1,EEGNet-8.2,MAMEM1||EEGNet-8.2,SSVEP,WithinSession,Deep Learning,4.533182609322863
3115,0.4134503,1319.7247,92.0,,4,0,256,1,MAMEM1,ShallowConvNet,MAMEM1||ShallowConvNet,SSVEP,WithinSession,Deep Learning,3.411039479185538
3116,0.45217392,37.22964,115.0,,5,0,256,1,MAMEM1,EEGITNet,MAMEM1||EEGITNet,SSVEP,WithinSession,Deep Learning,4.65771773144398
3117,0.5043478,164.62671,115.0,,5,0,256,1,MAMEM1,EEGNeX,MAMEM1||EEGNeX,SSVEP,WithinSession,Deep Learning,6.6135647831235245
3118,0.2,17.079657,115.0,,5,0,256,1,MAMEM1,EEGNet-8.2,MAMEM1||EEGNet-8.2,SSVEP,WithinSession,Deep Learning,0.0
3119,0.22608696,311.1963,115.0,,5,0,256,1,MAMEM1,ShallowConvNet,MAMEM1||ShallowConvNet,SSVEP,WithinSession,Deep Learning,0.05949272539196304
3120,0.7502924,53.217716,92.0,,6,0,256,1,MAMEM1,EEGITNet,MAMEM1||EEGITNet,SSVEP,WithinSession,Deep Learning,20.233970849496828
3121,0.8473684,258.1645,92.0,,6,0,256,1,MAMEM1,EEGNeX,MAMEM1||EEGNeX,SSVEP,WithinSession,Deep Learning,28.00556008306617
3122,0.29473683,22.65674,92.0,,6,0,256,1,MAMEM1,EEGNet-8.2,MAMEM1||EEGNet-8.2,SSVEP,WithinSession,Deep Learning,0.7327997786710494
3123,0.29532164,238.04388,92.0,,6,0,256,1,MAMEM1,ShallowConvNet,MAMEM1||ShallowConvNet,SSVEP,WithinSession,Deep Learning,0.7414934974114784
3124,0.8956522,60.28196,115.0,,7,0,256,1,MAMEM1,EEGITNet,MAMEM1||EEGITNet,SSVEP,WithinSession,Deep Learning,32.61208602897105
3125,0.84347826,284.07242,115.0,,7,0,256,1,MAMEM1,EEGNeX,MAMEM1||EEGNeX,SSVEP,WithinSession,Deep Learning,27.65922962235787
3126,0.31304348,24.257364,115.0,,7,0,256,1,MAMEM1,EEGNet-8.2,MAMEM1||EEGNet-8.2,SSVEP,WithinSession,Deep Learning,1.0271920668846457
3127,0.32173914,1162.246,115.0,,7,0,256,1,MAMEM1,ShallowConvNet,MAMEM1||ShallowConvNet,SSVEP,WithinSession,Deep Learning,1.1828736816393581
3128,0.189011,16.005123,69.0,,8,0,256,1,MAMEM1,EEGITNet,MAMEM1||EEGITNet,SSVEP,WithinSession,Deep Learning,0.011042740404341167
3129,0.23076923,56.197884,69.0,,8,0,256,1,MAMEM1,EEGNeX,MAMEM1||EEGNeX,SSVEP,WithinSession,Deep Learning,0.08233437862808834
3130,0.189011,9.335491,69.0,,8,0,256,1,MAMEM1,EEGNet-8.2,MAMEM1||EEGNet-8.2,SSVEP,WithinSession,Deep Learning,0.011042740404341167
3131,0.21648352,334.3485,69.0,,8,0,256,1,MAMEM1,ShallowConvNet,MAMEM1||ShallowConvNet,SSVEP,WithinSession,Deep Learning,0.02401605029283438
3132,0.8521739,53.382072,115.0,,9,0,256,1,MAMEM1,EEGITNet,MAMEM1||EEGITNet,SSVEP,WithinSession,Deep Learning,28.438052397759876
3133,0.90434784,234.07133,115.0,,9,0,256,1,MAMEM1,EEGNeX,MAMEM1||EEGNeX,SSVEP,WithinSession,Deep Learning,33.51128033578095
3134,0.9826087,36.184887,115.0,,9,0,256,1,MAMEM1,EEGNet-8.2,MAMEM1||EEGNet-8.2,SSVEP,WithinSession,Deep Learning,43.21227855938248
3135,0.973913,2071.1558,115.0,,9,0,256,1,MAMEM1,ShallowConvNet,MAMEM1||ShallowConvNet,SSVEP,WithinSession,Deep Learning,41.907648298104824
3136,0.6086956,30.34816,115.0,,10,0,256,1,MAMEM1,EEGITNet,MAMEM1||EEGITNet,SSVEP,WithinSession,Deep Learning,11.473662565190947
3137,0.8608696,306.3294,115.0,,10,0,256,1,MAMEM1,EEGNeX,MAMEM1||EEGNeX,SSVEP,WithinSession,Deep Learning,29.2342085145656
3138,0.28695652,28.002247,115.0,,10,0,256,1,MAMEM1,EEGNet-8.2,MAMEM1||EEGNet-8.2,SSVEP,WithinSession,Deep Learning,0.6216774319281582
3139,0.2,10800.0,115.0,,10,0,256,1,MAMEM1,ShallowConvNet,MAMEM1||ShallowConvNet,SSVEP,WithinSession,Deep Learning,0.0
3140,0.16,37.069527,125.0,,1,0,256,1,MAMEM2,EEGITNet,MAMEM2||EEGITNet,SSVEP,WithinSession,Deep Learning,0.1523708049359218
3141,0.24,94.30121,125.0,,1,0,256,1,MAMEM2,EEGNeX,MAMEM2||EEGNeX,SSVEP,WithinSession,Deep Learning,0.13775631005680022
3142,0.296,32.740444,125.0,,1,0,256,1,MAMEM2,EEGNet-8.2,MAMEM2||EEGNet-8.2,SSVEP,WithinSession,Deep Learning,0.7516373194420334
3143,0.504,2042.6096,125.0,,1,0,256,1,MAMEM2,ShallowConvNet,MAMEM2||ShallowConvNet,SSVEP,WithinSession,Deep Learning,6.599485232422464
3144,0.208,23.604456,125.0,,2,0,256,1,MAMEM2,EEGITNet,MAMEM2||EEGITNet,SSVEP,WithinSession,Deep Learning,0.005714294033460909
3145,0.344,562.10333,125.0,,2,0,256,1,MAMEM2,EEGNeX,MAMEM2||EEGNeX,SSVEP,WithinSession,Deep Learning,1.6266600174451984
3146,0.312,21.377113,125.0,,2,0,256,1,MAMEM2,EEGNet-8.2,MAMEM2||EEGNet-8.2,SSVEP,WithinSession,Deep Learning,1.0091890749068044
3147,0.224,839.0504,125.0,,2,0,256,1,MAMEM2,ShallowConvNet,MAMEM2||ShallowConvNet,SSVEP,WithinSession,Deep Learning,0.05047356606779463
3148,0.168,30.74213,125.0,,3,0,256,1,MAMEM2,EEGITNet,MAMEM2||EEGITNet,SSVEP,WithinSession,Deep Learning,0.09637965490991274
3149,0.288,118.22622,125.0,,3,0,256,1,MAMEM2,EEGNeX,MAMEM2||EEGNeX,SSVEP,WithinSession,Deep Learning,0.6360882697747261
3150,0.176,57.38086,125.0,,3,0,256,1,MAMEM2,EEGNet-8.2,MAMEM2||EEGNet-8.2,SSVEP,WithinSession,Deep Learning,0.05360419008823225
3151,0.208,289.6426,125.0,,3,0,256,1,MAMEM2,ShallowConvNet,MAMEM2||ShallowConvNet,SSVEP,WithinSession,Deep Learning,0.005714294033460909
3152,0.176,28.468555,125.0,,4,0,256,1,MAMEM2,EEGITNet,MAMEM2||EEGITNet,SSVEP,WithinSession,Deep Learning,0.05360419008823225
3153,0.24,101.653336,125.0,,4,0,256,1,MAMEM2,EEGNeX,MAMEM2||EEGNeX,SSVEP,WithinSession,Deep Learning,0.13775631005680022
3154,0.192,20.568653,125.0,,4,0,256,1,MAMEM2,EEGNet-8.2,MAMEM2||EEGNet-8.2,SSVEP,WithinSession,Deep Learning,0.005829768543739178
3155,0.232,271.14636,125.0,,4,0,256,1,MAMEM2,ShallowConvNet,MAMEM2||ShallowConvNet,SSVEP,WithinSession,Deep Learning,0.08893203297439367
3156,0.216,23.399403,125.0,,5,0,256,1,MAMEM2,EEGITNet,MAMEM2||EEGITNet,SSVEP,WithinSession,Deep Learning,0.022640569578151748
3157,0.2,94.65649,125.0,,5,0,256,1,MAMEM2,EEGNeX,MAMEM2||EEGNeX,SSVEP,WithinSession,Deep Learning,0.0
3158,0.208,21.237404,125.0,,5,0,256,1,MAMEM2,EEGNet-8.2,MAMEM2||EEGNet-8.2,SSVEP,WithinSession,Deep Learning,0.005714294033460909
3159,0.184,330.50977,125.0,,5,0,256,1,MAMEM2,ShallowConvNet,MAMEM2||ShallowConvNet,SSVEP,WithinSession,Deep Learning,0.023565783770118642
3160,0.408,45.13836,125.0,,6,0,256,1,MAMEM2,EEGITNet,MAMEM2||EEGITNet,SSVEP,WithinSession,Deep Learning,3.2497948440396707
3161,0.448,149.81255,125.0,,6,0,256,1,MAMEM2,EEGNeX,MAMEM2||EEGNeX,SSVEP,WithinSession,Deep Learning,4.514886308972623
3162,0.264,16.206291,125.0,,6,0,256,1,MAMEM2,EEGNet-8.2,MAMEM2||EEGNet-8.2,SSVEP,WithinSession,Deep Learning,0.344109147877365
3163,0.264,269.68936,125.0,,6,0,256,1,MAMEM2,ShallowConvNet,MAMEM2||ShallowConvNet,SSVEP,WithinSession,Deep Learning,0.344109147877365
3164,0.232,24.937994,125.0,,7,0,256,1,MAMEM2,EEGITNet,MAMEM2||EEGITNet,SSVEP,WithinSession,Deep Learning,0.08893203297439367
3165,0.168,278.78387,125.0,,7,0,256,1,MAMEM2,EEGNeX,MAMEM2||EEGNeX,SSVEP,WithinSession,Deep Learning,0.09637965490991274
3166,0.272,26.037434,125.0,,7,0,256,1,MAMEM2,EEGNet-8.2,MAMEM2||EEGNet-8.2,SSVEP,WithinSession,Deep Learning,0.43216402220036976
