,Unnamed: 0,score,time,samples,carbon_emission,subject,session,channels,n_sessions,dataset,pipeline,paradigm,evaluation,pipeline_category
2520,136,0.81607145,14.114495,560.0,0.015212532,9,session_0,60,1,Weibo2014,TS + SVM,MotorImagery,WithinSession,Riemannian
2521,137,0.67321426,6.9217424,560.0,0.0059351535,9,session_0,60,1,Weibo2014,DLCSPauto + shLDA,MotorImagery,WithinSession,Raw
2522,138,0.70178574,877.7398,560.0,0.77569014,9,session_0,60,1,Weibo2014,CSP + SVM,MotorImagery,WithinSession,Raw
2523,139,0.8,28.844425,560.0,0.030412933,9,session_0,60,1,Weibo2014,TS + EL,MotorImagery,WithinSession,Riemannian
2524,140,0.45714286,32.93358,560.0,0.023978341,1,session_0,60,1,Weibo2014,FBCSP + SVM,FilterBankMotorImagery,WithinSession,Raw
2525,141,0.42857143,38.05087,560.0,0.030583518,10,session_0,60,1,Weibo2014,FBCSP + SVM,FilterBankMotorImagery,WithinSession,Raw
2526,142,0.35535714,43.69931,560.0,0.03100134,2,session_0,60,1,Weibo2014,FBCSP + SVM,FilterBankMotorImagery,WithinSession,Raw
2527,143,0.3375,49.51817,560.0,0.04227513,3,session_0,60,1,Weibo2014,FBCSP + SVM,FilterBankMotorImagery,WithinSession,Raw
2528,144,0.5107143,39.780956,560.0,0.032481696,4,session_0,60,1,Weibo2014,FBCSP + SVM,FilterBankMotorImagery,WithinSession,Raw
2529,145,0.38214287,29.818787,560.0,0.023988908,5,session_0,60,1,Weibo2014,FBCSP + SVM,FilterBankMotorImagery,WithinSession,Raw
2530,146,0.532,41.54631,500.0,0.033155438,6,session_0,60,1,Weibo2014,FBCSP + SVM,FilterBankMotorImagery,WithinSession,Raw
2531,147,0.3232143,41.033264,560.0,0.033098493,7,session_0,60,1,Weibo2014,FBCSP + SVM,FilterBankMotorImagery,WithinSession,Raw
2532,148,0.55,22.938904,560.0,0.018414926,8,session_0,60,1,Weibo2014,FBCSP + SVM,FilterBankMotorImagery,WithinSession,Raw
2533,149,0.64464283,39.699978,560.0,0.03178602,9,session_0,60,1,Weibo2014,FBCSP + SVM,FilterBankMotorImagery,WithinSession,Raw
2534,150,0.59821427,3720.9736,560.0,,1,session_0,60,1,Weibo2014,ACM + TS + SVM,MotorImagery,WithinSession,Riemannian
2535,151,0.63928574,2926.622,560.0,,2,session_0,60,1,Weibo2014,ACM + TS + SVM,MotorImagery,WithinSession,Riemannian
2536,152,0.41964287,2764.1704,560.0,,3,session_0,60,1,Weibo2014,ACM + TS + SVM,MotorImagery,WithinSession,Riemannian
2537,153,0.60535717,2287.196,560.0,,4,session_0,60,1,Weibo2014,ACM + TS + SVM,MotorImagery,WithinSession,Riemannian
2538,154,0.58214283,2532.2734,560.0,,5,session_0,60,1,Weibo2014,ACM + TS + SVM,MotorImagery,WithinSession,Riemannian
2539,155,0.71,2921.8374,500.0,,6,session_0,60,1,Weibo2014,ACM + TS + SVM,MotorImagery,WithinSession,Riemannian
2540,156,0.5642857,2328.9067,560.0,,7,session_0,60,1,Weibo2014,ACM + TS + SVM,MotorImagery,WithinSession,Riemannian
2541,157,0.79464287,2404.1206,560.0,,8,session_0,60,1,Weibo2014,ACM + TS + SVM,MotorImagery,WithinSession,Riemannian
2542,158,0.81785715,4327.052,560.0,,9,session_0,60,1,Weibo2014,ACM + TS + SVM,MotorImagery,WithinSession,Riemannian
2543,159,0.6571429,2094.8933,560.0,,10,session_0,60,1,Weibo2014,ACM + TS + SVM,MotorImagery,WithinSession,Riemannian
2544,0,0.82730156,17.18215,179.0,0.15194802,1,session_0,14,3,Zhou2016,"EEGNet-8,2",MotorImagery,WithinSession,Deep Learning
2545,1,0.85333335,17.087463,150.0,0.14995742,1,session_1,14,3,Zhou2016,"EEGNet-8,2",MotorImagery,WithinSession,Deep Learning
2546,2,0.8466667,20.58946,150.0,0.18249908,1,session_2,14,3,Zhou2016,"EEGNet-8,2",MotorImagery,WithinSession,Deep Learning
2547,3,0.74666667,19.434849,150.0,0.17267103,2,session_0,14,3,Zhou2016,"EEGNet-8,2",MotorImagery,WithinSession,Deep Learning
2548,4,0.8,17.77851,135.0,0.1574487,2,session_1,14,3,Zhou2016,"EEGNet-8,2",MotorImagery,WithinSession,Deep Learning
2549,5,0.8333333,20.371544,150.0,0.1802383,2,session_2,14,3,Zhou2016,"EEGNet-8,2",MotorImagery,WithinSession,Deep Learning
2550,6,0.8933333,18.063587,150.0,0.15888575,3,session_0,14,3,Zhou2016,"EEGNet-8,2",MotorImagery,WithinSession,Deep Learning
2551,7,0.86731184,19.167257,151.0,0.17009316,3,session_1,14,3,Zhou2016,"EEGNet-8,2",MotorImagery,WithinSession,Deep Learning
2552,8,0.8333333,13.927627,150.0,0.12194787,3,session_2,14,3,Zhou2016,"EEGNet-8,2",MotorImagery,WithinSession,Deep Learning
2553,9,0.85925925,17.739971,135.0,0.15785398,4,session_0,14,3,Zhou2016,"EEGNet-8,2",MotorImagery,WithinSession,Deep Learning
2554,10,0.8333333,20.039366,150.0,0.17595552,4,session_1,14,3,Zhou2016,"EEGNet-8,2",MotorImagery,WithinSession,Deep Learning
2555,11,0.8066667,22.086622,150.0,0.19545521,4,session_2,14,3,Zhou2016,"EEGNet-8,2",MotorImagery,WithinSession,Deep Learning
2556,12,0.40190476,16.096008,179.0,0.14391577,1,session_0,14,3,Zhou2016,EEGTCNet,MotorImagery,WithinSession,Deep Learning
2557,13,0.39333335,14.559082,150.0,0.12944055,1,session_1,14,3,Zhou2016,EEGTCNet,MotorImagery,WithinSession,Deep Learning
2558,14,0.34666666,14.128486,150.0,0.1251307,1,session_2,14,3,Zhou2016,EEGTCNet,MotorImagery,WithinSession,Deep Learning
2559,15,0.39333335,18.574678,150.0,0.16544202,2,session_0,14,3,Zhou2016,EEGTCNet,MotorImagery,WithinSession,Deep Learning
2560,16,0.39259258,13.916251,135.0,0.123673625,2,session_1,14,3,Zhou2016,EEGTCNet,MotorImagery,WithinSession,Deep Learning
2561,17,0.33333334,11.579411,150.0,0.10179179,2,session_2,14,3,Zhou2016,EEGTCNet,MotorImagery,WithinSession,Deep Learning
2562,18,0.37333333,13.620343,150.0,0.120851584,3,session_0,14,3,Zhou2016,EEGTCNet,MotorImagery,WithinSession,Deep Learning
2563,19,0.3376344,11.338548,151.0,0.100240655,3,session_1,14,3,Zhou2016,EEGTCNet,MotorImagery,WithinSession,Deep Learning
2564,20,0.38,13.916758,150.0,0.1225462,3,session_2,14,3,Zhou2016,EEGTCNet,MotorImagery,WithinSession,Deep Learning
2565,21,0.37777779,14.7079935,135.0,0.13097312,4,session_0,14,3,Zhou2016,EEGTCNet,MotorImagery,WithinSession,Deep Learning
2566,22,0.4,14.828711,150.0,0.1308356,4,session_1,14,3,Zhou2016,EEGTCNet,MotorImagery,WithinSession,Deep Learning
2567,23,0.33333334,11.696466,150.0,0.102825984,4,session_2,14,3,Zhou2016,EEGTCNet,MotorImagery,WithinSession,Deep Learning
2568,24,0.77682537,33.23366,179.0,0.29486063,1,session_0,14,3,Zhou2016,EEGITNet,MotorImagery,WithinSession,Deep Learning
2569,25,0.7,25.26455,150.0,0.22194152,1,session_1,14,3,Zhou2016,EEGITNet,MotorImagery,WithinSession,Deep Learning
2570,26,0.50666666,20.880821,150.0,0.18517245,1,session_2,14,3,Zhou2016,EEGITNet,MotorImagery,WithinSession,Deep Learning
2571,27,0.41333333,17.010063,150.0,0.15148807,2,session_0,14,3,Zhou2016,EEGITNet,MotorImagery,WithinSession,Deep Learning
2572,28,0.76296294,28.202015,135.0,0.24955656,2,session_1,14,3,Zhou2016,EEGITNet,MotorImagery,WithinSession,Deep Learning
2573,29,0.35333332,12.83673,150.0,0.11280743,2,session_2,14,3,Zhou2016,EEGITNet,MotorImagery,WithinSession,Deep Learning
2574,30,0.34,12.544686,150.0,0.111547716,3,session_0,14,3,Zhou2016,EEGITNet,MotorImagery,WithinSession,Deep Learning
2575,31,0.35784945,15.216644,151.0,0.13452327,3,session_1,14,3,Zhou2016,EEGITNet,MotorImagery,WithinSession,Deep Learning
2576,32,0.34,12.249575,150.0,0.10722177,3,session_2,14,3,Zhou2016,EEGITNet,MotorImagery,WithinSession,Deep Learning
2577,33,0.37037036,12.467056,135.0,0.11074247,4,session_0,14,3,Zhou2016,EEGITNet,MotorImagery,WithinSession,Deep Learning
2578,34,0.61333334,21.41388,150.0,0.1881314,4,session_1,14,3,Zhou2016,EEGITNet,MotorImagery,WithinSession,Deep Learning
2579,35,0.5466667,16.809809,150.0,0.14815876,4,session_2,14,3,Zhou2016,EEGITNet,MotorImagery,WithinSession,Deep Learning
2580,36,0.5815873,47.203976,179.0,0.40656382,1,session_0,14,3,Zhou2016,EEGNeX,MotorImagery,WithinSession,Deep Learning
2581,37,0.48,32.0795,150.0,0.28028065,1,session_1,14,3,Zhou2016,EEGNeX,MotorImagery,WithinSession,Deep Learning
2582,38,0.42666668,21.264074,150.0,0.18783665,1,session_2,14,3,Zhou2016,EEGNeX,MotorImagery,WithinSession,Deep Learning
2583,39,0.45333335,32.947384,150.0,0.28912345,2,session_0,14,3,Zhou2016,EEGNeX,MotorImagery,WithinSession,Deep Learning
2584,40,0.6666667,29.5137,135.0,0.25782475,2,session_1,14,3,Zhou2016,EEGNeX,MotorImagery,WithinSession,Deep Learning
2585,41,0.66,30.575607,150.0,0.26881313,2,session_2,14,3,Zhou2016,EEGNeX,MotorImagery,WithinSession,Deep Learning
2586,42,0.72,32.315514,150.0,0.2807522,3,session_0,14,3,Zhou2016,EEGNeX,MotorImagery,WithinSession,Deep Learning
2587,43,0.3511828,21.503752,151.0,0.19003671,3,session_1,14,3,Zhou2016,EEGNeX,MotorImagery,WithinSession,Deep Learning
2588,44,0.52,21.838354,150.0,0.1900263,3,session_2,14,3,Zhou2016,EEGNeX,MotorImagery,WithinSession,Deep Learning
2589,45,0.5703704,26.059868,135.0,0.22968002,4,session_0,14,3,Zhou2016,EEGNeX,MotorImagery,WithinSession,Deep Learning
2590,46,0.6533333,45.572205,150.0,0.40002936,4,session_1,14,3,Zhou2016,EEGNeX,MotorImagery,WithinSession,Deep Learning
2591,47,0.68666667,67.631454,150.0,0.59533054,4,session_2,14,3,Zhou2016,EEGNeX,MotorImagery,WithinSession,Deep Learning
2592,48,0.8485714,37.57796,179.0,0.3322543,1,session_0,14,3,Zhou2016,ShallowConvNet,MotorImagery,WithinSession,Deep Learning
2593,49,0.85333335,18.43352,150.0,0.16369335,1,session_1,14,3,Zhou2016,ShallowConvNet,MotorImagery,WithinSession,Deep Learning
2594,50,0.88,35.45766,150.0,0.31069008,1,session_2,14,3,Zhou2016,ShallowConvNet,MotorImagery,WithinSession,Deep Learning
2595,51,0.76666665,25.710802,150.0,0.2262981,2,session_0,14,3,Zhou2016,ShallowConvNet,MotorImagery,WithinSession,Deep Learning
2596,52,0.8074074,14.568143,135.0,0.12918334,2,session_1,14,3,Zhou2016,ShallowConvNet,MotorImagery,WithinSession,Deep Learning
2597,53,0.87333333,21.5385,150.0,0.18813784,2,session_2,14,3,Zhou2016,ShallowConvNet,MotorImagery,WithinSession,Deep Learning
2598,54,0.9066667,24.417458,150.0,0.2164507,3,session_0,14,3,Zhou2016,ShallowConvNet,MotorImagery,WithinSession,Deep Learning
2599,55,0.8341935,17.36744,151.0,0.15297642,3,session_1,14,3,Zhou2016,ShallowConvNet,MotorImagery,WithinSession,Deep Learning
2600,56,0.9,29.665613,150.0,0.26088673,3,session_2,14,3,Zhou2016,ShallowConvNet,MotorImagery,WithinSession,Deep Learning
2601,57,0.85925925,19.329945,135.0,0.17088124,4,session_0,14,3,Zhou2016,ShallowConvNet,MotorImagery,WithinSession,Deep Learning
2602,58,0.82,31.216892,150.0,0.27564952,4,session_1,14,3,Zhou2016,ShallowConvNet,MotorImagery,WithinSession,Deep Learning
2603,59,0.85333335,20.693546,150.0,0.18026339,4,session_2,14,3,Zhou2016,ShallowConvNet,MotorImagery,WithinSession,Deep Learning
2604,60,0.6261905,19.398281,179.0,0.17258437,1,session_0,14,3,Zhou2016,DeepConvNet,MotorImagery,WithinSession,Deep Learning
2605,61,0.5,12.473668,150.0,0.11085225,1,session_1,14,3,Zhou2016,DeepConvNet,MotorImagery,WithinSession,Deep Learning
2606,62,0.49333334,11.198292,150.0,0.098592564,1,session_2,14,3,Zhou2016,DeepConvNet,MotorImagery,WithinSession,Deep Learning
2607,63,0.58,15.299025,150.0,0.13558528,2,session_0,14,3,Zhou2016,DeepConvNet,MotorImagery,WithinSession,Deep Learning
2608,64,0.62222224,12.007796,135.0,0.106347516,2,session_1,14,3,Zhou2016,DeepConvNet,MotorImagery,WithinSession,Deep Learning
2609,65,0.62,12.779574,150.0,0.11173679,2,session_2,14,3,Zhou2016,DeepConvNet,MotorImagery,WithinSession,Deep Learning
2610,66,0.58,11.793252,150.0,0.10424253,3,session_0,14,3,Zhou2016,DeepConvNet,MotorImagery,WithinSession,Deep Learning
2611,67,0.48344085,16.373024,151.0,0.1450597,3,session_1,14,3,Zhou2016,DeepConvNet,MotorImagery,WithinSession,Deep Learning
2612,68,0.46666667,11.870195,150.0,0.10419822,3,session_2,14,3,Zhou2016,DeepConvNet,MotorImagery,WithinSession,Deep Learning
2613,69,0.5777778,10.872639,135.0,0.0963602,4,session_0,14,3,Zhou2016,DeepConvNet,MotorImagery,WithinSession,Deep Learning
2614,70,0.53333336,13.299002,150.0,0.11665206,4,session_1,14,3,Zhou2016,DeepConvNet,MotorImagery,WithinSession,Deep Learning
2615,71,0.6,11.5429325,150.0,0.10100914,4,session_2,14,3,Zhou2016,DeepConvNet,MotorImagery,WithinSession,Deep Learning
2616,72,0.7650794,0.4081061,179.0,0.00021699902,1,session_0,14,3,Zhou2016,CSP + LDA,MotorImagery,WithinSession,Raw
2617,73,0.74666667,25.913565,150.0,0.0037226195,1,session_1,14,3,Zhou2016,CSP + LDA,MotorImagery,WithinSession,Raw
2618,74,0.8466667,1.4079112,150.0,0.000305868,1,session_2,14,3,Zhou2016,CSP + LDA,MotorImagery,WithinSession,Raw
2619,75,0.75984126,0.824369,179.0,0.00022218711,1,session_0,14,3,Zhou2016,DLCSPauto + shLDA,MotorImagery,WithinSession,Raw
2620,76,0.74,3.676788,150.0,0.0006658643,1,session_1,14,3,Zhou2016,DLCSPauto + shLDA,MotorImagery,WithinSession,Raw
2621,77,0.82666665,9.052246,150.0,0.0014088287,1,session_2,14,3,Zhou2016,DLCSPauto + shLDA,MotorImagery,WithinSession,Raw
2622,78,0.74285716,29.818838,179.0,0.022123987,1,session_0,14,3,Zhou2016,CSP + SVM,MotorImagery,WithinSession,Raw
2623,79,0.7866667,129.99393,150.0,0.08412747,1,session_1,14,3,Zhou2016,CSP + SVM,MotorImagery,WithinSession,Raw
2624,80,0.84,52.28449,150.0,0.02927657,1,session_2,14,3,Zhou2016,CSP + SVM,MotorImagery,WithinSession,Raw
2625,81,0.78761905,4.1123524,179.0,0.00077217387,1,session_0,14,3,Zhou2016,TS + LR,MotorImagery,WithinSession,Riemannian
2626,82,0.7733333,52.64663,150.0,0.009935211,1,session_1,14,3,Zhou2016,TS + LR,MotorImagery,WithinSession,Riemannian
2627,83,0.8333333,8.793128,150.0,0.0013571967,1,session_2,14,3,Zhou2016,TS + LR,MotorImagery,WithinSession,Riemannian
2628,84,0.8042857,3.0347338,179.0,0.0014217491,1,session_0,14,3,Zhou2016,TS + EL,MotorImagery,WithinSession,Riemannian
2629,85,0.76666665,13.6323805,150.0,0.0031492787,1,session_1,14,3,Zhou2016,TS + EL,MotorImagery,WithinSession,Riemannian
2630,86,0.86,2.8936002,150.0,0.0011745181,1,session_2,14,3,Zhou2016,TS + EL,MotorImagery,WithinSession,Riemannian
2631,87,0.77666664,0.32183108,179.0,0.00017312255,1,session_0,14,3,Zhou2016,FgMDM,MotorImagery,WithinSession,Riemannian
2632,88,0.74,2.6972637,150.0,0.00042738393,1,session_1,14,3,Zhou2016,FgMDM,MotorImagery,WithinSession,Riemannian
2633,89,0.7866667,59.408062,150.0,0.008248204,1,session_2,14,3,Zhou2016,FgMDM,MotorImagery,WithinSession,Riemannian
2634,90,0.7147619,0.28895682,179.0,9.020837e-05,1,session_0,14,3,Zhou2016,MDM,MotorImagery,WithinSession,Riemannian
2635,91,0.68,14.425487,150.0,0.0022448732,1,session_1,14,3,Zhou2016,MDM,MotorImagery,WithinSession,Riemannian
2636,92,0.7733333,14.662542,150.0,0.002328497,1,session_2,14,3,Zhou2016,MDM,MotorImagery,WithinSession,Riemannian
2637,93,0.79873013,2.0519936,179.0,0.0013719309,1,session_0,14,3,Zhou2016,TS + SVM,MotorImagery,WithinSession,Riemannian
2638,94,0.76666665,20.09403,150.0,0.003911123,1,session_1,14,3,Zhou2016,TS + SVM,MotorImagery,WithinSession,Riemannian
2639,95,0.8333333,1.6111469,150.0,0.0010579877,1,session_2,14,3,Zhou2016,TS + SVM,MotorImagery,WithinSession,Riemannian
2640,96,0.79333335,41.467957,150.0,0.0057742707,2,session_0,14,3,Zhou2016,CSP + LDA,MotorImagery,WithinSession,Raw
2641,97,0.74814814,0.38467783,135.0,0.00013301606,2,session_1,14,3,Zhou2016,CSP + LDA,MotorImagery,WithinSession,Raw
2642,98,0.8466667,19.823185,150.0,0.0026865466,2,session_2,14,3,Zhou2016,CSP + LDA,MotorImagery,WithinSession,Raw
2643,99,0.78,10.277536,150.0,0.0017549433,2,session_0,14,3,Zhou2016,DLCSPauto + shLDA,MotorImagery,WithinSession,Raw
2644,100,0.7259259,0.38421685,135.0,0.00013156005,2,session_1,14,3,Zhou2016,DLCSPauto + shLDA,MotorImagery,WithinSession,Raw
2645,101,0.85333335,0.6261123,150.0,0.00018326804,2,session_2,14,3,Zhou2016,DLCSPauto + shLDA,MotorImagery,WithinSession,Raw
2646,102,0.8,43.823826,150.0,0.020281017,2,session_0,14,3,Zhou2016,CSP + SVM,MotorImagery,WithinSession,Raw
2647,103,0.7259259,27.13105,135.0,0.016229564,2,session_1,14,3,Zhou2016,CSP + SVM,MotorImagery,WithinSession,Raw
2648,104,0.86,33.645245,150.0,0.01849398,2,session_2,14,3,Zhou2016,CSP + SVM,MotorImagery,WithinSession,Raw
2649,105,0.8466667,0.46663937,150.0,0.00011408491,2,session_0,14,3,Zhou2016,TS + LR,MotorImagery,WithinSession,Riemannian
2650,106,0.7925926,1.8656589,135.0,0.0003003575,2,session_1,14,3,Zhou2016,TS + LR,MotorImagery,WithinSession,Riemannian
2651,107,0.8466667,6.63702,150.0,0.00094294146,2,session_2,14,3,Zhou2016,TS + LR,MotorImagery,WithinSession,Riemannian
2652,108,0.82666665,1.237552,150.0,0.00073391467,2,session_0,14,3,Zhou2016,TS + EL,MotorImagery,WithinSession,Riemannian
2653,109,0.76296294,11.80139,135.0,0.002215667,2,session_1,14,3,Zhou2016,TS + EL,MotorImagery,WithinSession,Riemannian
2654,110,0.82666665,7.4144154,150.0,0.0014767167,2,session_2,14,3,Zhou2016,TS + EL,MotorImagery,WithinSession,Riemannian
2655,111,0.82,420.5,150.0,0.061399825,2,session_0,14,3,Zhou2016,FgMDM,MotorImagery,WithinSession,Riemannian
2656,112,0.7925926,118.776085,135.0,0.016367527,2,session_1,14,3,Zhou2016,FgMDM,MotorImagery,WithinSession,Riemannian
2657,113,0.8466667,2.638194,150.0,0.00040466367,2,session_2,14,3,Zhou2016,FgMDM,MotorImagery,WithinSession,Riemannian
2658,114,0.8066667,1.3110818,150.0,0.00025094498,2,session_0,14,3,Zhou2016,MDM,MotorImagery,WithinSession,Riemannian
2659,115,0.6814815,0.28375164,135.0,7.541093e-05,2,session_1,14,3,Zhou2016,MDM,MotorImagery,WithinSession,Riemannian
2660,116,0.8466667,0.2624197,150.0,7.093624e-05,2,session_2,14,3,Zhou2016,MDM,MotorImagery,WithinSession,Riemannian
2661,117,0.79333335,2.0146616,150.0,0.00093079713,2,session_0,14,3,Zhou2016,TS + SVM,MotorImagery,WithinSession,Riemannian
2662,118,0.8,2.0821586,135.0,0.0008765431,2,session_1,14,3,Zhou2016,TS + SVM,MotorImagery,WithinSession,Riemannian
2663,119,0.81333333,54.901382,150.0,0.007886094,2,session_2,14,3,Zhou2016,TS + SVM,MotorImagery,WithinSession,Riemannian
2664,120,0.8666667,62.994236,150.0,0.009049765,3,session_0,14,3,Zhou2016,CSP + LDA,MotorImagery,WithinSession,Raw
2665,121,0.85419357,395.85745,151.0,0.07411304,3,session_1,14,3,Zhou2016,CSP + LDA,MotorImagery,WithinSession,Raw
2666,122,0.8933333,1.3920505,150.0,0.00031258116,3,session_2,14,3,Zhou2016,CSP + LDA,MotorImagery,WithinSession,Raw
2667,123,0.8666667,45.36803,150.0,0.0071352297,3,session_0,14,3,Zhou2016,DLCSPauto + shLDA,MotorImagery,WithinSession,Raw
2668,124,0.8341935,20.052494,151.0,0.0029137048,3,session_1,14,3,Zhou2016,DLCSPauto + shLDA,MotorImagery,WithinSession,Raw
2669,125,0.91333336,0.42881888,150.0,0.00016823295,3,session_2,14,3,Zhou2016,DLCSPauto + shLDA,MotorImagery,WithinSession,Raw
2670,126,0.85333335,963.6912,150.0,0.17435578,3,session_0,14,3,Zhou2016,CSP + SVM,MotorImagery,WithinSession,Raw
2671,127,0.8606452,33.44342,151.0,0.025769452,3,session_1,14,3,Zhou2016,CSP + SVM,MotorImagery,WithinSession,Raw
2672,128,0.9066667,56.618656,150.0,0.048501354,3,session_2,14,3,Zhou2016,CSP + SVM,MotorImagery,WithinSession,Raw
2673,129,0.91333336,0.8982583,150.0,0.00017526517,3,session_0,14,3,Zhou2016,TS + LR,MotorImagery,WithinSession,Riemannian
2674,130,0.8475269,1.0232227,151.0,0.00018381611,3,session_1,14,3,Zhou2016,TS + LR,MotorImagery,WithinSession,Riemannian
2675,131,0.9066667,3.6893384,150.0,0.0006334796,3,session_2,14,3,Zhou2016,TS + LR,MotorImagery,WithinSession,Riemannian
2676,132,0.8933333,71.99748,150.0,0.011749718,3,session_0,14,3,Zhou2016,TS + EL,MotorImagery,WithinSession,Riemannian
2677,133,0.8804301,56.64603,151.0,0.008419694,3,session_1,14,3,Zhou2016,TS + EL,MotorImagery,WithinSession,Riemannian
2678,134,0.9,27.99745,150.0,0.005090422,3,session_2,14,3,Zhou2016,TS + EL,MotorImagery,WithinSession,Riemannian
2679,135,0.8666667,206.11366,150.0,0.029671876,3,session_0,14,3,Zhou2016,FgMDM,MotorImagery,WithinSession,Riemannian
2680,136,0.8208602,0.7097792,151.0,0.0001706745,3,session_1,14,3,Zhou2016,FgMDM,MotorImagery,WithinSession,Riemannian
2681,137,0.9,0.32215852,150.0,0.00011953261,3,session_2,14,3,Zhou2016,FgMDM,MotorImagery,WithinSession,Riemannian
2682,138,0.78,6.100173,150.0,0.00088036846,3,session_0,14,3,Zhou2016,MDM,MotorImagery,WithinSession,Riemannian
